Return_ID,Order_ID,SKU_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET204231,ORD1057279,SKU00425,16-06-2025,Quality Issue,764.92,Approved
RET204232,ORD1062379,SKU01195,21-02-2025,Missing Item,235.05,Approved
RET204233,ORD1026831,SKU00558,12-02-2025,Changed Mind,466.49,Approved
RET204234,ORD1032833,SKU01066,11-05-2025,Wrong Item,1022.76,Approved
RET204235,ORD1040113,SKU00586,24-01-2025,Late Delivery,170.05,Approved
RET204236,ORD1068950,SKU00841,06-07-2025,Quality Issue,388.68,Approved
RET204237,ORD1006209,SKU00347,14-02-2025,Wrong Item,1735.07,Approved
RET204238,ORD1078001,SKU00755,16-02-2025,Damaged,683.28,Approved
RET204239,ORD1052993,SKU00111,22-01-2025,Quality Issue,93.37,Approved
RET204240,ORD1044912,SKU-87923,29-03-2025,Late Delivery,227.55,Approved
RET204241,ORD1042338,SKU00536,12-05-2025,Damaged,1038.51,Approved
RET204242,ORD1029564,SKU00813,03-06-2025,Wrong Item,213.2,Approved
RET204243,ORD1060359,SKU00240,06-05-2025,Quality Issue,153.41,Approved
RET204244,ORD1054921,SKU01079,08-05-2025,Damaged,898.31,Approved
RET204245,ORD1061168,SKU00199,23-05-2025,Changed Mind,159.25,Approved
RET204246,ORD1066481,SKU00757,08-02-2025,Wrong Item,1485.76,Approved
RET204247,ORD1057028,SKU00930,06-04-2025,Quality Issue,604.28,Approved
RET204248,ORD1053053,SKU00469,16-06-2025,Damaged,775.27,Approved
RET204249,ORD1055150,SKU00120,09-03-2025,Wrong Item,265.67,Approved
RET204250,ORD1065419,SKU00387,18-06-2025,Changed Mind,533.94,Approved
RET204251,ORD1003099,SKU00408,14-05-2025,Late Delivery,233.66,Approved
RET204252,ORD1068187,SKU00740,08-03-2025,Quality Issue,142.3,Approved
RET204253,ORD1025425,SKU00214,13-06-2025,Changed Mind,273.15,Approved
RET204254,ORD1064258,SKU00770,24-03-2025,Damaged,401.3,Approved
RET204255,ORD1065922,SKU00808,09-06-2025,Damaged,522.57,Approved
RET204256,ORD1048553,SKU00482,27-04-2025,Quality Issue,153.98,Rejected
RET204257,ORD1036760,SKU00445,16-06-2025,Changed Mind,252.4,Approved
RET204258,ORD1009628,SKU00693,04-01-2025,Quality Issue,338.17,Approved
RET204259,ORD1065523,SKU00534,07-03-2025,Quality Issue,163.67,Approved
RET204260,ORD1019336,SKU00889,28-02-2025,Quality Issue,359.02,Approved
RET204261,ORD1044712,SKU00038,08-03-2025,Unknown,118.07,Approved
RET204262,ORD1063116,SKU00340,21-03-2025,Wrong Item,256.15,Approved
RET204263,ORD1032279,SKU00078,23-03-2025,Quality Issue,144.36,Approved
RET204264,ORD1073017,SKU00359,18-01-2025,Damaged,367.71,Rejected
RET204265,ORD1077384,SKU00092,04-05-2025,Changed Mind,470.54,Approved
RET204266,ORD1034202,SKU00843,07-05-2025,Quality Issue,285.47,Approved
RET204267,ORD1031789,SKU00175,12-04-2025,Damaged,75.42,Rejected
RET204268,ORD1038450,SKU00446,11-01-2025,Wrong Item,590.1,Approved
RET204269,ORD1009179,SKU00692,08-05-2025,Late Delivery,237.99,Approved
RET204270,ORD1055852,SKU00270,21-06-2025,Unknown,143.14,Approved
RET204271,ORD1074192,SKU00780,14-04-2025,Damaged,183.84,Rejected
RET204272,ORD1012899,SKU00436,03-06-2025,Quality Issue,173.13,Approved
RET204273,ORD1024814,SKU00475,08-01-2025,Late Delivery,442.26,Approved
RET204274,ORD1050082,SKU00982,14-04-2025,Quality Issue,202.62,Approved
RET204275,ORD1023470,SKU-37248,22-04-2025,Quality Issue,248.69,Approved
RET204276,ORD1001402,SKU00199,03-03-2025,Missing Item,75.82,Approved
RET204277,ORD1077085,SKU00603,15-01-2025,Changed Mind,373.65,Rejected
RET204278,ORD1060691,SKU00597,21-06-2025,Missing Item,712.53,Approved
RET204279,ORD1043250,SKU00031,16-02-2025,Quality Issue,470.92,Approved
RET204280,ORD1012250,SKU00968,17-06-2025,Unknown,49.99,Approved
RET204281,ORD1054508,SKU00744,21-04-2025,Quality Issue,186.3,Approved
RET204282,ORD1060538,SKU01180,16-03-2025,Quality Issue,77.96,Approved
RET204283,ORD1029633,SKU01110,24-05-2025,Changed Mind,80.82,Approved
RET204284,ORD1072947,SKU00828,12-02-2025,Changed Mind,350.13,Approved
RET204285,ORD1068274,SKU01078,24-04-2025,Changed Mind,280.52,Approved
RET204286,ORD1068054,SKU00837,11-01-2025,Quality Issue,419.5,Approved
RET204287,ORD1012227,SKU00685,14-04-2025,Damaged,501.28,Approved
RET204288,ORD1077475,SKU00813,31-05-2025,Quality Issue,638.88,Approved
RET204289,ORD1002459,SKU01078,07-02-2025,Wrong Item,342.15,Approved
RET204290,ORD1061128,SKU01198,24-04-2025,Wrong Item,78.25,Approved
RET204291,ORD1033413,SKU00362,15-01-2025,Damaged,190.47,Approved
RET204292,ORD1032322,SKU00732,02-05-2025,Wrong Item,284.94,Approved
RET204293,ORD1014293,SKU00712,07-01-2025,Changed Mind,463.29,Approved
RET204294,ORD1001562,SKU00097,25-03-2025,Quality Issue,995.08,Approved
RET204295,ORD1061920,SKU00538,31-03-2025,Quality Issue,313.38,Approved
RET204296,ORD1010749,SKU01155,18-01-2025,Changed Mind,1148.37,Approved
RET204297,ORD1042828,SKU00941,11-03-2025,Late Delivery,135.02,Approved
RET204298,ORD1013955,SKU00764,30-05-2025,Wrong Item,756.47,Approved
RET204299,ORD1017724,SKU00121,18-05-2025,Wrong Item,198.76,Approved
RET204300,ORD1066955,SKU00135,19-04-2025,Late Delivery,523.17,Approved
RET204301,ORD1046352,SKU00855,18-05-2025,Quality Issue,610.84,Approved
RET204302,ORD1017473,SKU01197,07-03-2025,Late Delivery,231.39,Approved
RET204303,ORD1029804,SKU00959,29-06-2025,Late Delivery,428.94,Approved
RET204304,ORD1077478,SKU00426,16-02-2025,Wrong Item,767.5,Approved
RET204305,ORD1002563,SKU01125,20-01-2025,Wrong Item,256.7,Approved
RET204306,ORD1012362,SKU00476,19-03-2025,Wrong Item,252.29,Approved
RET204307,ORD1068942,SKU00631,04-02-2025,Damaged,391.72,Approved
RET204308,ORD1041162,SKU00229,29-06-2025,Wrong Item,588.31,Approved
RET204309,ORD1002303,SKU01050,02-05-2025,Wrong Item,282.13,Rejected
RET204310,ORD1031539,SKU01092,27-05-2025,Late Delivery,1086.1,Approved
RET204311,ORD1079028,SKU00966,26-02-2025,Late Delivery,309.81,Approved
RET204312,ORD1044300,SKU00566,17-01-2025,Changed Mind,36.47,Approved
RET204313,ORD1033609,SKU01196,01-06-2025,Changed Mind,348.62,Approved
RET204314,ORD1044023,SKU00813,21-06-2025,Quality Issue,358.28,Approved
RET204315,ORD1078527,SKU00717,04-01-2025,Damaged,124,Approved
RET204316,ORD1050595,SKU01187,06-04-2025,Changed Mind,629.06,Rejected
RET204317,ORD1061674,SKU00731,15-01-2025,Quality Issue,118.3,Approved
RET204318,ORD1052591,SKU00637,23-03-2025,Changed Mind,258.74,Approved
RET204319,ORD1026244,SKU00275,23-03-2025,Wrong Item,61.18,Approved
RET204320,ORD1013547,SKU00924,22-03-2025,Quality Issue,105.8,Rejected
RET204321,ORD1048370,SKU00035,04-05-2025,Damaged,129.49,Approved
RET204322,ORD1006310,SKU00170,11-02-2025,Missing Item,226.58,Rejected
RET204323,ORD1026036,SKU00816,10-05-2025,Wrong Item,84.91,Approved
RET204324,ORD1056753,SKU01120,14-06-2025,Changed Mind,92.11,Approved
RET204325,ORD1034410,SKU00194,28-01-2025,Damaged,145.03,Approved
RET204326,ORD1045190,SKU01037,13-06-2025,Late Delivery,108.91,Approved
RET204327,ORD1049972,SKU00877,31-03-2025,Changed Mind,1100.98,Approved
RET204328,ORD1029936,SKU-88870,13-03-2025,Missing Item,368.18,Approved
RET204329,ORD1065490,SKU00559,07-04-2025,Unknown,732.25,Rejected
RET204330,ORD1059199,SKU00777,06-05-2025,Wrong Item,162.76,Approved
RET204331,ORD1075525,SKU00771,03-01-2025,Missing Item,846.92,Approved
RET204332,ORD1052829,SKU00376,22-03-2025,Quality Issue,309.74,Approved
RET204333,ORD1051866,SKU00072,20-04-2025,Damaged,166.46,Approved
RET204334,ORD1047258,SKU00515,11-04-2025,Quality Issue,183.88,Approved
RET204335,ORD1040899,SKU00819,03-04-2025,Damaged,208.66,Approved
RET204336,ORD1000216,SKU00334,07-03-2025,Wrong Item,360.04,Approved
RET204337,ORD1031413,SKU00397,04-07-2025,Quality Issue,36.3,Approved
RET204338,ORD1001538,SKU00096,28-02-2025,Changed Mind,677.45,Approved
RET204339,ORD1033858,SKU01106,18-02-2025,Quality Issue,167.68,Approved
RET204340,ORD1044061,SKU00236,17-01-2025,Quality Issue,48.97,Approved
RET204341,ORD1074969,SKU00579,06-08-2025,Quality Issue,426.95,Approved
RET204342,ORD1014989,SKU-73301,05-07-2025,Damaged,502.26,Approved
RET204343,ORD1005999,SKU00834,08-03-2025,Unknown,142.6,Approved
RET204344,ORD1011585,SKU00158,11-03-2025,Late Delivery,83.7,Approved
RET204345,ORD1037670,SKU00619,12-01-2025,Damaged,245.02,Approved
RET204346,ORD1016003,SKU00394,17-05-2025,Quality Issue,123.03,Approved
RET204347,ORD1004570,SKU00137,04-03-2025,Missing Item,333.85,Approved
RET204348,ORD1059127,SKU00978,25-05-2025,Damaged,1116.75,Approved
RET204349,ORD1012794,SKU00809,29-05-2025,Unknown,617.1,Approved
RET204350,ORD1039233,SKU00092,26-04-2025,Wrong Item,436.31,Approved
RET204351,ORD1067208,SKU01197,25-02-2025,Damaged,116.58,Approved
RET204352,ORD1070476,SKU00272,23-03-2025,Quality Issue,339.32,Approved
RET204353,ORD1065801,SKU00848,21-05-2025,Damaged,334.88,Approved
RET204354,ORD1032137,SKU01134,05-05-2025,Missing Item,457.66,Approved
RET204355,ORD1038895,SKU00532,08-04-2025,Quality Issue,204.78,Approved
RET204356,ORD1050963,SKU00310,30-05-2025,Missing Item,1199.57,Rejected
RET204357,ORD1003232,SKU00035,12-02-2025,Damaged,249.49,Approved
RET204358,ORD1004876,SKU00440,15-01-2025,Quality Issue,142.97,Approved
RET204359,ORD1063875,SKU00854,12-03-2025,Late Delivery,175.53,Approved
RET204360,ORD1050648,SKU00883,20-03-2025,Quality Issue,124.66,Approved
RET204361,ORD1035498,SKU00650,29-04-2025,Quality Issue,570.76,Approved
RET204362,ORD1011518,SKU00283,18-05-2025,Damaged,109.13,Approved
RET204363,ORD1003676,SKU00279,26-04-2025,Damaged,2022.42,Approved
RET204364,ORD1023838,SKU00955,20-03-2025,Changed Mind,232.14,Rejected
RET204365,ORD1051396,SKU00212,28-03-2025,Quality Issue,595.72,Approved
RET204366,ORD1049556,SKU00075,20-02-2025,Changed Mind,37.53,Approved
RET204367,ORD1027164,SKU00308,21-06-2025,Missing Item,317.96,Approved
RET204368,ORD1003322,SKU00583,19-05-2025,Quality Issue,2049,Approved
RET204369,ORD1070368,SKU01170,17-05-2025,Quality Issue,429.29,Approved
RET204370,ORD1050123,SKU00496,07-05-2025,Damaged,91.16,Approved
RET204371,ORD1021194,SKU00669,21-01-2025,Changed Mind,415.27,Rejected
RET204372,ORD1072960,SKU00630,20-01-2025,Quality Issue,164.85,Approved
RET204373,ORD1049831,SKU00357,26-01-2025,Late Delivery,183.79,Approved
RET204374,ORD1078332,SKU00397,26-01-2025,Changed Mind,35.04,Approved
RET204375,ORD1022434,SKU01133,15-05-2025,Wrong Item,106.61,Approved
RET204376,ORD1000212,SKU01030,06-05-2025,Quality Issue,370.44,Approved
RET204377,ORD1036112,SKU01131,14-01-2025,Missing Item,210.86,Approved
RET204378,ORD1016702,SKU00352,30-06-2025,Quality Issue,178.66,Approved
RET204379,ORD1075727,SKU01000,19-03-2025,Changed Mind,224.86,Approved
RET204380,ORD1044433,SKU00686,12-02-2025,Missing Item,1327.2,Approved
RET204381,ORD1036529,SKU00126,12-02-2025,Damaged,90.37,Approved
RET204382,ORD1024431,SKU00403,25-05-2025,Changed Mind,435.45,Approved
RET204383,ORD1026069,SKU-41822,25-04-2025,Quality Issue,925.34,Approved
RET204384,ORD1021448,SKU00588,25-01-2025,Missing Item,135.22,Approved
RET204385,ORD1013011,SKU01196,13-03-2025,Missing Item,1168.43,Approved
RET204386,ORD1047374,SKU00050,20-06-2025,Late Delivery,341.94,Approved
RET204387,ORD1048271,SKU01064,11-04-2025,Changed Mind,1027.62,Approved
RET204388,ORD1065013,SKU00552,02-04-2025,Quality Issue,253.63,Approved
RET204389,ORD1018504,SKU01199,05-03-2025,Wrong Item,165.81,Approved
RET204390,ORD1019423,SKU00781,15-05-2025,Wrong Item,486.83,Approved
RET204391,ORD1047351,SKU00359,08-06-2025,Wrong Item,319.81,Approved
RET204392,ORD1030342,SKU00086,09-06-2025,Damaged,176.21,Rejected
RET204393,ORD1026902,SKU00049,18-06-2025,Quality Issue,299.41,Approved
RET204394,ORD1032277,SKU00577,15-03-2025,Late Delivery,761.09,Approved
RET204395,ORD1073918,SKU00066,07-06-2025,Late Delivery,321.42,Approved
RET204396,ORD1000771,SKU00622,26-05-2025,Wrong Item,288.27,Approved
RET204397,ORD1035081,SKU01175,17-06-2025,Late Delivery,343.91,Approved
RET204398,ORD1047652,SKU00293,14-02-2025,Quality Issue,160.17,Approved
RET204399,ORD1035026,SKU00332,14-06-2025,Quality Issue,91.92,Rejected
RET204400,ORD1045245,SKU00563,14-07-2025,Quality Issue,168.35,Approved
RET204401,ORD1058415,SKU00797,16-02-2025,Damaged,256.11,Approved
RET204402,ORD1042934,SKU00148,03-01-2025,Changed Mind,448.4,Approved
RET204403,ORD1021447,SKU00536,20-03-2025,Wrong Item,673,Approved
RET204404,ORD1021542,SKU00209,08-05-2025,Late Delivery,182.43,Approved
RET204405,ORD1065597,SKU01182,09-03-2025,Missing Item,499.88,Approved
RET204406,ORD1015434,SKU01179,20-04-2025,Missing Item,473.99,Approved
RET204407,ORD1031251,SKU00712,20-04-2025,Wrong Item,601.08,Approved
RET204408,ORD1008646,SKU00774,01-06-2025,Quality Issue,319.6,Approved
RET204409,ORD1015320,SKU00165,03-02-2025,Wrong Item,281.24,Approved
RET204410,ORD1039489,SKU00022,21-01-2025,Damaged,63.51,Approved
RET204411,ORD1035980,SKU00341,28-06-2025,Late Delivery,457.28,Approved
RET204412,ORD1060968,SKU00453,22-04-2025,Quality Issue,222.53,Approved
RET204413,ORD1021800,SKU00105,20-03-2025,Quality Issue,438.46,Approved
RET204414,ORD1043974,SKU01124,05-02-2025,Changed Mind,185.47,Approved
RET204415,ORD1007375,SKU00740,16-03-2025,Quality Issue,47.74,Approved
RET204416,ORD1022110,SKU00598,09-03-2025,Quality Issue,184.05,Approved
RET204417,ORD1054876,SKU00439,14-03-2025,Changed Mind,115.67,Approved
RET204418,ORD1044507,SKU00723,03-06-2025,Quality Issue,1162.62,Approved
RET204419,ORD1047772,SKU00494,19-03-2025,Late Delivery,108.84,Approved
RET204420,ORD1021840,SKU-15744,05-02-2025,Missing Item,57.92,Approved
RET204421,ORD1022765,SKU00517,14-01-2025,Missing Item,133.85,Approved
RET204422,ORD1062027,SKU-05504,28-01-2025,Changed Mind,825.08,Approved
RET204423,ORD1006729,SKU00788,16-02-2025,Damaged,134.11,Approved
RET204424,ORD1045322,SKU00131,21-04-2025,Changed Mind,508.15,Approved
RET204425,ORD1078153,SKU00854,31-03-2025,Quality Issue,398.53,Approved
RET204426,ORD1011397,SKU00960,24-02-2025,Quality Issue,43.97,Rejected
RET204427,ORD1014978,SKU00987,06-04-2025,Late Delivery,235.94,Approved
RET204428,ORD1069739,SKU01075,10-03-2025,Missing Item,307.04,Approved
RET204429,ORD1052474,SKU00764,02-02-2025,Changed Mind,1455.8,Approved
RET204430,ORD1033456,SKU00021,14-02-2025,Late Delivery,355.88,Approved
RET204431,ORD1054998,SKU00278,03-07-2025,Changed Mind,306.42,Approved
RET204432,ORD1033718,SKU00942,21-05-2025,Changed Mind,173.34,Approved
RET204433,ORD1031315,SKU00243,04-06-2025,Quality Issue,670.71,Approved
RET204434,ORD1039587,SKU00808,13-06-2025,Damaged,155.94,Approved
RET204435,ORD1078246,SKU01078,07-03-2025,Quality Issue,328.3,Approved
RET204436,ORD1045467,SKU00629,24-06-2025,Wrong Item,143.52,Approved
RET204437,ORD1044395,SKU00764,14-02-2025,Missing Item,1231.79,Approved
RET204438,ORD1030423,SKU00007,21-04-2025,Changed Mind,329.48,Approved
RET204439,ORD1005534,SKU00789,24-03-2025,Damaged,202.29,Approved
RET204440,ORD1077998,SKU00468,12-06-2025,Quality Issue,1091.81,Approved
RET204441,ORD1045962,SKU00163,13-01-2025,Missing Item,390.23,Rejected
RET204442,ORD1032260,SKU00962,11-06-2025,Quality Issue,168.16,Approved
RET204443,ORD1038253,SKU00016,26-05-2025,Late Delivery,60.71,Approved
RET204444,ORD1008123,SKU00335,31-05-2025,Changed Mind,903.64,Approved
RET204445,ORD1062404,SKU01166,05-03-2025,Late Delivery,184.56,Approved
RET204446,ORD1068668,SKU01184,10-01-2025,Damaged,1657.72,Approved
RET204447,ORD1003271,SKU00882,05-02-2025,Quality Issue,705.13,Approved
RET204448,ORD1019166,SKU00583,24-06-2025,Quality Issue,499.32,Rejected
RET204449,ORD1061443,SKU00051,27-01-2025,Quality Issue,234.43,Approved
RET204450,ORD1025282,SKU00946,22-01-2025,Missing Item,190.1,Approved
RET204451,ORD1021008,SKU00020,22-02-2025,Late Delivery,606.09,Approved
RET204452,ORD1003946,SKU01085,16-02-2025,Quality Issue,227.97,Approved
RET204453,ORD1012129,SKU01052,13-04-2025,Missing Item,403.94,Approved
RET204454,ORD1016169,SKU00605,25-01-2025,Late Delivery,143.85,Approved
RET204455,ORD1024512,SKU00469,03-06-2025,Damaged,139.7,Approved
RET204456,ORD1000319,SKU00292,06-06-2025,Wrong Item,211.71,Approved
RET204457,ORD1031648,SKU00820,20-02-2025,Damaged,298.82,Approved
RET204458,ORD1020654,SKU00771,08-06-2025,Quality Issue,1070.29,Approved
RET204459,ORD1017155,SKU00532,02-04-2025,Quality Issue,728.75,Rejected
RET204460,ORD1034343,SKU00159,08-04-2025,Damaged,18.28,Approved
RET204461,ORD1046659,SKU00147,30-06-2025,Missing Item,97.47,Approved
RET201120,ORD1019996,SKU00855,25-03-2025,Damaged,477.65,Approved
RET200894,ORD1016014,SKU00011,02-06-2025,Wrong Item,208.18,Approved
RET202264,ORD1077650,SKU00741,25-04-2025,Unknown,661.81,Approved
RET202481,ORD1011104,SKU00810,26-01-2025,Damaged,248.19,Approved
RET202444,ORD1024178,SKU00495,15-02-2025,Missing Item,213.51,Approved
RET-0505979,ORD-5940560,SKU00723,08-06-2025,Quality Issue,661.78,Approved
RET-9827389,ORD-4366010,SKU00646,22-05-2025,Wrong Item,82.32,Approved
RET-1635865,ORD-7189633,SKU00691,28-02-2025,Late Delivery,384.1,Approved
RET-1078884,ORD-5890712,SKU00057,17-03-2025,Damaged,272.72,Approved
RET-3399863,ORD-2461520,SKU00720,09-02-2025,Late Delivery,61.58,Approved
RET-6031858,ORD-3407898,SKU00290,28-03-2025,Wrong Item,287.99,Approved
RET-6041976,ORD-8536055,SKU00639,20-02-2025,Quality Issue,617.76,Approved
RET-4509490,ORD-6296531,SKU00495,15-02-2025,Missing Item,213.51,Approved
RET-7875381,ORD-7656986,SKU00548,31-01-2025,Damaged,342.93,Approved
RET-7665440,ORD-6133034,SKU00935,04-03-2025,Wrong Item,666.33,Approved
RET-8780762,ORD-8697761,SKU01142,10-06-2025,Damaged,642.75,Approved
RET-5031227,ORD-5464233,SKU00986,02-07-2025,Quality Issue,240.65,Approved
RET-6030104,ORD-6430292,SKU01057,19-01-2025,Late Delivery,413.58,Approved
RET-7249353,ORD-0792772,SKU00191,24-01-2025,Damaged,160.15,Approved
RET-8990386,ORD-8342560,SKU00622,15-03-2025,Damaged,148.46,Approved
RET-5678057,ORD-0645704,SKU00108,06-07-2025,Wrong Item,41.42,Approved
RET-3524423,ORD-5674967,SKU01166,05-03-2025,Late Delivery,184.56,Approved
RET-6466386,ORD-8667838,SKU00690,24-01-2025,Wrong Item,187.65,Rejected
RET-8238274,ORD-2554460,SKU00327,11-05-2025,Late Delivery,546.28,Rejected
RET-6513307,ORD-6235653,SKU00125,07-03-2025,Wrong Item,218.4,Rejected
RET-4722825,ORD-9932443,SKU00807,20-03-2025,Quality Issue,281.04,Approved
RET-5612744,ORD-8044252,SKU00468,06-07-2025,Changed Mind,944.16,Approved
RET-3988442,ORD-0756739,SKU00325,31-03-2025,Wrong Item,164.94,Approved
RET-5731712,ORD-3656816,SKU00373,25-06-2025,Changed Mind,34.37,Approved
RET-3128431,ORD-4086696,SKU-82504,23-03-2025,Wrong Item,192.95,Rejected
RET-5905922,ORD-4883952,SKU00045,22-04-2025,Changed Mind,118.33,Approved
RET-2537999,ORD-1392448,SKU00069,28-02-2025,Damaged,176.33,Approved
RET-2829783,ORD-6578009,SKU00038,07-03-2025,Quality Issue,407.01,Approved
RET-9165073,ORD-6029741,SKU00181,19-02-2025,Wrong Item,63.09,Approved
RET-6411793,ORD-0300130,SKU00112,25-02-2025,Late Delivery,67.6,Approved
RET-8155524,ORD-0905926,SKU00336,23-01-2025,Missing Item,188.36,Approved
RET-2330712,ORD-0156331,SKU00453,11-03-2025,Late Delivery,259.83,Approved
RET-8967451,ORD-1227707,SKU00876,20-03-2025,Wrong Item,781.4,Approved
RET-0600467,ORD-8099841,SKU01095,23-05-2025,Quality Issue,113.76,Approved
RET-6095501,ORD-4816605,SKU00136,21-06-2025,Quality Issue,513.84,Approved
RET-4244400,ORD-1934416,SKU00553,16-06-2025,Changed Mind,542.1,Approved
RET-1594486,ORD-7636523,SKU00120,09-03-2025,Wrong Item,265.67,Approved
RET-2483130,ORD-9185269,SKU00968,17-06-2025,Wrong Item,49.99,Approved
RET-3553681,ORD-6833686,SKU00302,22-06-2025,Quality Issue,63.34,Approved
RET-0816971,ORD-6150340,SKU00341,11-03-2025,Quality Issue,811.07,Approved
RET-2495897,ORD-9939653,SKU00197,11-03-2025,Missing Item,304.89,Approved
RET-9900648,ORD-6278082,SKU00090,15-01-2025,Quality Issue,642.79,Approved
RET-0900512,ORD-3049248,SKU00284,26-02-2025,Damaged,269.62,Approved
RET-0355925,ORD-3577495,SKU00210,09-03-2025,Damaged,75.64,Approved
RET-7948347,ORD-7996333,SKU00761,16-01-2025,Late Delivery,1049.88,Approved
RET-4759666,ORD-4468455,SKU00387,18-06-2025,Changed Mind,533.94,Approved
RET-3543950,ORD-6634176,SKU00736,04-04-2025,Late Delivery,166.2,Rejected
RET-5784896,ORD-9797037,SKU00760,27-01-2025,Wrong Item,222.6,Rejected
RET-8101286,ORD-2395300,SKU00676,09-02-2025,Quality Issue,316.96,Approved
RET-5661412,ORD-9781981,SKU00505,30-03-2025,Damaged,549.97,Approved
RET-5585514,ORD-2374046,SKU00059,28-06-2025,Changed Mind,192.55,Approved
RET-6559858,ORD-8964880,SKU00423,08-03-2025,Missing Item,545.72,Rejected
RET-2387079,ORD-6291883,SKU00824,11-03-2025,Quality Issue,170.87,Approved
RET-5794155,ORD-8063127,SKU00532,13-04-2025,Damaged,938.43,Approved
RET-2590431,ORD-0697945,SKU00396,07-05-2025,Changed Mind,437.88,Approved
RET-6673010,ORD-6890999,SKU00610,03-04-2025,Quality Issue,261.23,Approved
RET-4051968,ORD-2047710,SKU00233,27-03-2025,Quality Issue,96.39,Approved
RET-5334860,ORD-2253888,SKU00697,11-05-2025,Late Delivery,446.61,Approved
RET-8400714,ORD-8358944,SKU00243,20-04-2025,Quality Issue,544.11,Rejected
RET-7883438,ORD-0285452,SKU00616,02-04-2025,Damaged,94.95,Approved
RET-9164930,ORD-1135866,SKU00059,07-04-2025,Quality Issue,231.27,Approved
RET-8993476,ORD-9886616,SKU00191,12-05-2025,Quality Issue,59.17,Approved
