PO_ID,Vendor_ID,SKU_ID,Store_ID,PO_Date,Expected_Delivery_Date,Actual_Delivery_Date,Supplied_Quantity,Procurement_Cost
PO328752,VEND0113,SKU01141,HYD-03,01-02-2025,06-01-2025,11-01-2025,58,63.31
PO328753,VEND0113,SKU00427,DEL-04,04-06-2025,07-06-2025,10-06-2025,67,45.21
PO328754,VEND0059,SKU00620,HYD-02,26-01-2025,31-01-2025,31-01-2025,56,190.97
PO328755,VEND0119,SKU00620,DEL-02,01-05-2025,09-05-2025,09-05-2025,68,177.48
PO328756,VEND0044,SKU00244,HYD-05,07-05-2025,10-05-2025,12-05-2025,59,41.75
PO328757,VEND0070,SKU00795,HYD-01,21-06-2025,28-06-2025,28-06-2025,65,68.03
PO328758,VEND0008,SKU01177,HYD-01,26-01-2025,03-02-2025,03-02-2025,59,80.98
PO328759,VEND0019,SKU01128,JAI-01,13-06-2025,18-06-2025,18-06-2025,69,77.46
PO328760,VEND0001,SKU01133,DEL-03,06-03-2025,13-03-2025,14-03-2025,55,40.81
PO328761,VEND0047,SKU01123,CHE-04,19-05-2025,23-05-2025,23-05-2025,54,47.12
PO328762,VEND0095,SKU00851,AHM-04,09-06-2025,18-06-2025,18-06-2025,54,106.8
PO328763,VEND0069,SKU-39827,PUN-02,15-04-2025,24-04-2025,25-04-2025,55,62.26
PO328764,VEND0107,SKU01104,PUN-02,22-02-2025,28-02-2025,28-02-2025,64,70.81
PO328765,VEND0037,SKU00713,KOL-03,05-05-2025,13-05-2025,13-05-2025,65,68.85
PO328766,VEND0101,SKU00432,JAI-02,20-04-2025,27-04-2025,28-04-2025,56,99.92
PO328767,VEND0020,SKU00329,KOL-04,17-04-2025,25-04-2025,25-04-2025,61,92.89
PO328768,VEND0057,SKU00327,KOC-04,20-03-2025,26-03-2025,26-03-2025,60,130.07
PO328769,VEND0002,SKU00555,PUN-04,09-04-2025,16-04-2025,16-04-2025,70,103.86
PO328770,VEND0100,SKU00581,DEL-02,16-06-2025,19-06-2025,19-06-2025,55,191.84
PO328771,VEND0107,SKU00514,JAI-03,28-05-2025,05-06-2025,06-06-2025,54,100.67
PO328772,VEND0062,SKU00714,KOL-03,17-06-2025,20-06-2025,20-06-2025,59,72.77
PO328773,VEND0105,SKU01193,BEN-03,17-03-2025,19-03-2025,19-03-2025,63,132.14
PO328774,VEND0065,SKU00369,PUN-01,17-04-2025,24-04-2025,24-04-2025,51,83.26
PO328775,VEND0087,SKU00880,JAI-04,11-01-2025,17-01-2025,20-01-2025,50,84.66
PO328776,VEND0035,SKU00271,MUM-02,08-02-2025,16-02-2025,17-02-2025,62,64.44
PO328777,VEND0012,SKU00392,KOL-02,27-06-2025,05-07-2025,05-07-2025,56,55.22
PO328778,VEND0062,SKU00839,CHE-04,26-06-2025,04-07-2025,04-07-2025,68,37.69
PO328779,VEND0010,SKU00267,CHE-04,12-01-2025,14-01-2025,14-01-2025,63,157.68
PO328780,VEND0023,SKU00221,HYD-04,26-06-2025,30-06-2025,30-06-2025,65,83.3
PO328781,VEND0104,SKU00698,KOC-04,30-05-2025,01-06-2025,01-06-2025,62,38.48
PO328782,VEND0094,SKU01081,AHM-01,01-04-2025,08-04-2025,10-04-2025,66,44.77
PO328783,VEND0055,SKU00559,MUM-01,31-01-2025,02-08-2025,08-02-2025,55,209.38
PO328784,VEND0025,SKU00033,CHE-03,18-01-2025,21-01-2025,21-01-2025,65,19.16
PO328785,VEND0007,SKU00727,KOL-04,07-05-2025,15-05-2025,15-05-2025,53,31.8
PO328786,VEND0082,SKU00972,DEL-01,12-03-2025,18-03-2025,19-03-2025,51,55.49
PO328787,VEND0032,SKU00269,KOL-04,15-01-2025,20-01-2025,23-01-2025,66,56.38
PO328788,VEND0005,SKU00288,CHE-02,03-06-2025,06-06-2025,06-06-2025,69,66.71
PO328789,VEND0048,SKU00577,CHE-03,26-04-2025,02-05-2025,02-05-2025,48,116.58
PO328790,VEND0113,SKU00857,KOL-04,06-02-2025,13-02-2025,13-02-2025,56,65.88
PO328791,VEND0024,SKU00545,MUM-05,30-01-2025,03-02-2025,05-02-2025,53,41.4
PO328792,VEND0051,SKU00233,PUN-01,27-01-2025,29-01-2025,29-01-2025,51,60.14
PO328793,VEND0058,SKU00620,DEL-01,04-03-2025,07-03-2025,07-03-2025,59,169.34
PO328794,VEND0098,SKU00464,HYD-01,24-06-2025,27-06-2025,27-06-2025,60,203.81
PO328795,VEND0033,SKU00841,KOL-04,22-03-2025,24-03-2025,24-03-2025,62,127.11
PO328796,VEND0119,SKU00587,DEL-05,17-02-2025,21-02-2025,21-02-2025,63,32.81
PO328797,VEND0012,SKU00841,CHE-03,17-01-2025,24-01-2025,26-01-2025,74,124.54
PO328798,VEND0076,SKU00914,MUM-05,24-05-2025,29-05-2025,01-06-2025,65,106.82
PO328799,VEND0011,SKU00078,KOC1,30-04-2025,02-05-2025,02-05-2025,52,31.77
PO328800,VEND0006,SKU00199,KOC-04,02-06-2025,10-06-2025,10-06-2025,53,66.55
PO328801,VEND0046,SKU00355,KOL-02,03-06-2025,10-06-2025,10-06-2025,55,107.29
PO328802,VEND0016,SKU00549,BEN-02,06-02-2025,15-02-2025,10-06-2025,61,47.82
PO328803,VEND0044,SKU00122,HYD-04,17-02-2025,23-02-2025,23-02-2025,69,94.67
PO328804,VEND0104,SKU00381,CHE-05,26-03-2025,29-03-2025,03-04-2025,65,38.23
PO328805,VEND0010,SKU00989,PUN-02,07-01-2025,11-01-2025,11-01-2025,48,139.73
PO328806,VEND0017,SKU00623,MUM-02,03-02-2025,07-02-2025,10-02-2025,57,91.71
PO328807,VEND0006,SKU00627,DEL-01,26-02-2025,05-03-2025,05-03-2025,59,85.1
PO328808,VEND0105,SKU-43131,DEL-03,16-03-2025,18-03-2025,18-03-2025,45,82.01
PO328809,VEND0096,SKU00001,MUM-04,04-06-2025,09-06-2025,09-06-2025,52,59.48
PO328810,VEND0111,SKU01106,CHE-02,12-04-2025,21-04-2025,21-04-2025,56,22.71
PO328811,VEND0022,SKU00144,PUN-01,26-04-2025,30-04-2025,30-04-2025,65,38.24
PO328812,VEND0093,SKU00345,HYD-03,05-05-2025,10-05-2025,10-05-2025,57,118.76
PO328813,VEND0059,SKU00367,KOC-04,12-05-2025,19-05-2025,21-05-2025,56,26.45
PO328814,VEND0051,SKU00165,KOL-04,13-02-2025,22-02-2025,22-02-2025,70,56.99
PO328815,VEND0113,SKU00721,HYD-03,02-05-2025,10-05-2025,13-05-2025,55,50.74
PO328816,VEND0028,SKU00957,JAI-05,13-04-2025,15-04-2025,15-04-2025,51,81.12
PO328817,VEND0106,SKU00338,MUM-04,31-05-2025,06-06-2025,13-06-2025,70,53
PO328818,VEND0083,SKU00259,DEL-01,05-03-2025,10-03-2025,11-03-2025,72,125.25
PO328819,VEND0070,SKU00135,HYD-02,26-01-2025,01-02-2025,01-02-2025,62,162.17
PO328820,VEND0001,SKU00801,AHM-05,30-03-2025,05-04-2025,05-04-2025,69,100.49
PO328821,VEND0017,SKU00075,AHM-03,16-02-2025,25-02-2025,04-03-2025,53,29.73
PO328822,VEND0116,SKU00020,CHE-02,14-05-2025,22-05-2025,24-05-2025,67,140.08
PO328823,VEND0097,SKU00123,CHE-05,03-04-2025,09-04-2025,09-04-2025,42,224.48
PO328824,VEND0083,SKU01144,DEL01,13-01-2025,22-01-2025,22-01-2025,59,107.78
PO328825,VEND0001,SKU00451,KOC-05,11-01-2025,15-01-2025,15-01-2025,58,73.18
PO328826,VEND0099,SKU00560,CHE-01,11-01-2025,17-06-2025,18-06-2025,62,211.39
PO328827,VEND0024,SKU00222,KOL-02,16-05-2025,18-05-2025,18-05-2025,58,102.64
PO328828,VEND0042,SKU01015,KOC-05,09-01-2025,11-01-2025,11-01-2025,68,46.1
PO328829,VEND0090,SKU00391,KOC-05,02-02-2025,05-02-2025,08-02-2025,71,260.24
PO328830,VEND0073,SKU00973,CHE-05,23-01-2025,27-01-2025,29-01-2025,58,91.47
PO328831,VEND0060,SKU01025,JAI-04,08-05-2025,16-05-2025,16-05-2025,56,67.02
PO328832,VEND0054,SKU00996,hyd04 ,14-03-2025,22-03-2025,22-03-2025,58,51.71
PO328833,VEND0046,SKU00112,BEN-01,22-04-2025,25-04-2025,25-04-2025,63,26.85
PO328834,VEND0010,SKU00850,MUM-01,09-03-2025,16-03-2025,16-03-2025,73,78.63
PO328835,VEND0030,SKU00478,PUN-04,11-06-2025,19-06-2025,22-06-2025,62,90.49
PO328836,VEND0041,SKU00768,CHE-05,24-06-2025,03-07-2025,03-07-2025,63,70.19
PO328837,VEND0094,SKU00227,JAI-03,20-05-2025,22-05-2025,25-05-2025,55,173.73
PO328838,VEND0054,SKU00527,BEN-01,25-06-2025,28-06-2025,28-06-2025,45,47.33
PO328839,VEND0086,SKU00459,KOL-05,27-06-2025,01-07-2025,02-07-2025,43,47.69
PO328840,VEND0014,SKU00811,CHE-05,13-05-2025,19-05-2025,19-05-2025,59,141.62
PO328841,VEND0017,SKU01033,MUM-02,19-05-2025,23-05-2025,23-05-2025,58,293.84
PO328842,VEND0005,SKU01191,KOL-04,28-03-2025,05-04-2025,05-04-2025,67,155.88
PO328843,VEND0084,SKU01037,CHE-05,26-03-2025,05-04-2025,31-03-2025,62,17.33
PO328844,VEND0072,SKU00618,AHM-04,17-05-2025,22-05-2025,22-05-2025,60,171.63
PO328845,VEND0115,SKU00175,MUM-01,16-02-2025,19-02-2025,19-02-2025,53,47.04
PO328846,VEND0041,SKU00462,KOC-03,21-02-2025,01-03-2025,01-03-2025,59,114.67
PO328847,VEND0026,SKU00197,MUM-04,07-02-2025,16-02-2025,16-02-2025,71,75.51
PO328848,VEND0005,SKU00294,BEN-04,17-02-2025,25-02-2025,25-02-2025,59,58.08
PO328849,VEND0075,SKU00836,CHE-04,24-02-2025,05-03-2025,05-03-2025,49,59.27
PO328850,VEND0020,SKU00244,HYD-02,08-03-2025,15-03-2025,15-03-2025,68,47.2
PO328851,VEND0107,SKU00823,HYD-01,10-04-2025,18-04-2025,23-04-2025,51,81.76
PO328852,VEND0072,SKU00651,DEL-05,18-01-2025,25-01-2025,25-01-2025,65,56.65
PO328853,VEND0108,SKU00587,KOL-03,03-01-2025,05-01-2025,05-01-2025,64,31.43
PO328854,VEND0021,SKU00880,KOC-01,25-02-2025,27-02-2025,27-02-2025,63,85.52
PO328855,VEND0118,SKU00823,DEL-02,27-06-2025,03-07-2025,05-07-2025,64,76.95
PO328856,VEND0016,SKU-85548,KOC-01,10-03-2025,13-03-2025,16-03-2025,62,207.87
PO328857,VEND0069,SKU00941,KOC-03,16-05-2025,24-05-2025,24-05-2025,66,40.74
PO328858,VEND0087,SKU00979,HYD-03,20-03-2025,25-03-2025,25-03-2025,47,46.43
PO328859,VEND0041,SKU00506,HYD-03,15-04-2025,21-04-2025,21-04-2025,58,71.76
PO328860,VEND0039,SKU01183,CHE-04,14-03-2025,17-03-2025,17-03-2025,67,67.13
PO328861,VEND0080,SKU00251,HYD-05,01-01-2025,05-01-2025,05-01-2025,58,48.15
PO328862,VEND0092,SKU00677,DEL-05,01-05-2025,06-05-2025,06-05-2025,57,50.97
PO328863,VEND0085,SKU00198,HYD-04,27-04-2025,30-04-2025,30-04-2025,68,88.24
PO328864,VEND0025,SKU01092,AHM-05,23-06-2025,27-06-2025,27-06-2025,71,137.62
PO328865,VEND0082,SKU01100,DEL01,14-06-2025,16-06-2025,16-06-2025,67,43.09
PO328866,VEND0027,SKU00121,KOL-02,23-05-2025,31-05-2025,31-05-2025,63,78.1
PO328867,VEND0108,SKU00100,KOL-05,13-05-2025,21-05-2025,21-05-2025,82,106
PO328868,VEND0105,SKU00825,BEN-02,31-01-2025,07-02-2025,07-02-2025,52,59.22
PO328869,VEND0021,SKU00557,PUN-03,14-04-2025,22-04-2025,24-04-2025,50,63.22
PO328870,VEND0016,SKU00684,MUM-03,16-01-2025,24-01-2025,24-01-2025,49,69.2
PO328871,VEND0036,SKU00206,CHE-03,13-06-2025,15-06-2025,17-06-2025,63,15.89
PO328872,VEND0077,SKU00964,HYD-03,24-01-2025,02-02-2025,02-02-2025,67,89.03
PO328873,VEND0043,SKU01175,BEN-05,13-03-2025,18-03-2025,19-03-2025,50,96.52
PO328874,VEND0111,SKU00812,MUM-02,01-01-2025,09-01-2025,09-01-2025,60,125.12
PO328875,VEND0050,SKU01131,AHM-05,25-03-2025,30-03-2025,06-04-2025,70,66.28
PO328876,VEND0083,SKU00422,PUN-01,19-04-2025,23-04-2025,23-04-2025,56,26.48
PO328877,VEND0045,SKU00111,HYD-05,10-03-2025,17-03-2025,17-03-2025,69,88.08
PO328878,VEND0014,SKU00327,PUN-02,19-02-2025,28-02-2025,03-03-2025,55,131.23
PO328879,VEND0009,SKU01198,pun05 ,07-05-2025,10-05-2025,15-05-2025,59,18.11
PO328880,VEND0044,SKU01142,mum02,15-05-2025,19-05-2025,19-05-2025,65,125.42
PO328881,VEND0102,SKU00277,MUM-04,19-06-2025,23-06-2025,28-06-2025,71,30.99
PO328882,VEND0009,SKU00666,PUN-05,14-06-2025,18-06-2025,18-06-2025,66,30.3
PO328883,VEND0029,SKU00526,BEN-01,13-01-2025,16-01-2025,16-01-2025,70,62.28
PO328884,VEND0013,SKU00081,KOC-04,14-01-2025,22-01-2025,24-01-2025,68,44.92
PO328885,VEND0106,SKU00584,CHE-04,03-03-2025,06-03-2025,06-03-2025,55,76.77
PO328886,VEND0107,SKU01130,DEL-01,20-04-2025,22-04-2025,22-04-2025,58,29.85
PO328887,VEND0075,SKU00074,MUM-05,18-05-2025,23-05-2025,23-05-2025,60,85.99
PO328888,VEND0052,SKU00141,BEN-01,15-02-2025,22-02-2025,27-02-2025,76,77.34
PO328889,VEND0073,SKU00011,KOL-01,04-05-2025,11-05-2025,16-05-2025,70,88.22
PO328890,VEND0040,SKU00364,HYD-05,26-04-2025,01-05-2025,01-05-2025,62,60.92
PO328891,VEND0045,SKU00312,HYD-02,27-05-2025,03-06-2025,03-06-2025,60,316.43
PO328892,VEND0103,SKU01033,JAI-02,19-03-2025,22-03-2025,22-03-2025,58,294.07
PO328893,VEND0098,SKU00830,PUN-01,11-06-2025,17-06-2025,17-06-2025,60,87.85
PO328894,VEND0025,SKU00706,AHM-02,26-05-2025,28-05-2025,28-05-2025,57,32.34
PO328895,VEND0060,SKU00776,MUM-04,15-06-2025,21-06-2025,23-06-2025,60,98.6
PO328896,VEND0107,SKU00895,MUM-02,15-03-2025,20-03-2025,20-03-2025,66,42.11
PO328897,VEND0040,SKU00415,PUN-03,06-01-2025,12-01-2025,13-01-2025,43,211.98
PO328898,VEND0039,SKU00039,BEN-04,21-04-2025,28-04-2025,29-04-2025,68,185.36
PO328899,VEND0038,SKU00530,AHM-03,16-02-2025,23-02-2025,23-02-2025,66,42.2
PO328900,VEND0082,SKU00250,DEL-01,21-05-2025,24-05-2025,24-05-2025,58,103.75
PO328901,VEND0055,SKU00477,PUN-04,23-03-2025,26-03-2025,26-03-2025,53,65.89
PO328902,VEND0012,SKU00958,KOL-05,27-03-2025,30-03-2025,30-03-2025,57,177.57
PO328903,VEND0083,SKU01125,JAI-03,08-05-2025,11-05-2025,11-05-2025,55,36.58
PO328904,VEND0061,SKU00417,DEL-01,23-04-2025,29-04-2025,30-04-2025,50,85.68
PO328905,VEND0008,SKU01149,HYD-05,08-05-2025,10-05-2025,10-05-2025,42,92.34
PO328906,VEND0026,SKU00801,KOL-05,20-01-2025,22-01-2025,23-01-2025,63,97.44
PO328907,VEND0022,SKU00686,DEL-01,18-01-2025,23-01-2025,24-01-2025,39,232.57
PO328908,VEND0031,SKU00618,AHM-04,02-02-2025,07-02-2025,08-02-2025,52,158.56
PO328909,VEND0031,SKU01077,CHE-01,02-05-2025,06-05-2025,11-05-2025,43,48.42
PO328910,VEND0031,SKU00922,KOL-03,28-03-2025,03-04-2025,03-04-2025,58,83.22
PO328911,VEND0067,SKU00864,PUN-04,03-06-2025,06-06-2025,06-06-2025,56,97.96
PO328912,VEND0045,SKU00767,JAI-03,13-04-2025,15-04-2025,15-04-2025,51,91.3
PO328913,VEND0092,SKU00528,KOL-03,04-04-2025,12-04-2025,14-04-2025,61,79.03
PO328914,VEND0097,SKU00869,KOL-01,15-06-2025,21-06-2025,21-06-2025,72,35.29
PO328915,VEND0077,SKU00476,DEL-02,01-06-2025,10-06-2025,10-06-2025,63,39.53
PO328916,VEND0096,SKU00823,BEN-05,05-04-2025,09-04-2025,09-04-2025,66,77.19
PO328917,VEND0075,SKU00451,JAI-03,03-04-2025,05-04-2025,05-04-2025,68,81.89
PO328918,VEND0101,SKU00274,HYD-03,03-05-2025,12-05-2025,12-05-2025,57,134.7
PO328919,VEND0101,SKU00448,KOL-02,11-05-2025,18-05-2025,18-05-2025,76,129.71
PO328920,VEND0098,SKU00974,HYD-01,22-01-2025,24-01-2025,24-01-2025,72,91.64
PO328921,VEND0119,SKU00408,MUM-04,25-06-2025,03-07-2025,03-07-2025,73,101.74
PO328922,VEND0041,SKU00949,KOL-02,31-01-2025,07-02-2025,07-02-2025,54,18.71
PO328923,VEND0011,SKU00452,kol02 ,12-05-2025,15-05-2025,15-05-2025,60,46.02
PO328924,VEND0112,SKU00694,HYD-05,25-02-2025,02-03-2025,02-03-2025,74,145.02
PO328925,VEND0003,SKU00729,CHE-02,04-01-2025,07-01-2025,09-01-2025,49,116.11
PO328926,VEND0057,SKU-38260,DEL-05,03-05-2025,10-05-2025,10-05-2025,48,45.81
PO328927,VEND0111,SKU00119,BEN-01,21-02-2025,28-02-2025,28-02-2025,57,53.51
PO328928,VEND0057,SKU00947,KOC-05,01-06-2025,05-06-2025,05-06-2025,59,76.41
PO328929,VEND0057,SKU00386,CHE-04,04-02-2025,11-02-2025,11-02-2025,51,141.86
PO328930,VEND0022,SKU00159,BEN-04,16-05-2025,21-05-2025,21-05-2025,66,22.18
PO328931,VEND0086,SKU01025,CHE-03,13-04-2025,18-04-2025,19-04-2025,60,69.33
PO328932,VEND0044,SKU00626,KOL-03,16-03-2025,19-03-2025,21-03-2025,71,67.89
PO328933,VEND0086,SKU01079,JAI-01,07-03-2025,12-03-2025,12-03-2025,68,152.68
PO328934,VEND0099,SKU00991,MUM-04,08-02-2025,15-02-2025,15-02-2025,70,68.89
PO328935,VEND0113,SKU00494,PUN-05,13-01-2025,16-01-2025,19-01-2025,69,25.61
PO328936,VEND0057,SKU00037,DEL-03,01-06-2025,04-06-2025,04-06-2025,59,32.11
PO328937,VEND0084,SKU00864,AHM-05,21-05-2025,28-05-2025,28-05-2025,58,105.63
PO328938,VEND0038,SKU01058,KOL-02,08-02-2025,14-02-2025,21-02-2025,53,158.38
PO328939,VEND0039,SKU00703,MUM-05,11-03-2025,18-03-2025,18-03-2025,59,207.08
PO328940,VEND0062,SKU00314,MUM-01,12-02-2025,21-02-2025,22-02-2025,51,149.22
PO328941,VEND0014,SKU00366,DEL-01,27-01-2025,02-02-2025,02-02-2025,62,45.49
PO328942,VEND0026,SKU00170,JAI-02,10-06-2025,12-06-2025,12-06-2025,55,66.92
PO328943,VEND0042,SKU00022,AHM-04,06-05-2025,11-05-2025,11-05-2025,61,23.02
PO328944,VEND0073,SKU00772,PUN-02,27-06-2025,03-07-2025,03-07-2025,66,105.09
PO328945,VEND0085,SKU00310,KOC-03,20-02-2025,23-02-2025,28-02-2025,64,141.71
PO328946,VEND0063,SKU00820,AHM-01,20-02-2025,07-05-2025,09-05-2025,54,117.8
PO328947,VEND0079,SKU00612,KOL-05,05-05-2025,10-05-2025,10-05-2025,63,91.67
PO328948,VEND0023,SKU00114,AHM-04,13-03-2025,21-03-2025,21-03-2025,66,98.39
PO328949,VEND0077,SKU00521,JAI-02,15-06-2025,22-06-2025,25-06-2025,59,51.34
PO328950,VEND0093,SKU00795,CHE-05,14-06-2025,17-06-2025,22-06-2025,72,68.22
PO328951,VEND0026,SKU00724,CHE-01,26-02-2025,05-03-2025,05-03-2025,58,72.7
PO328952,VEND0074,SKU00969,PUN-03,03-04-2025,07-04-2025,07-04-2025,44,49.35
PO328953,VEND0030,SKU00846,AHM-02,05-01-2025,12-01-2025,12-01-2025,61,77.61
PO328954,VEND0039,SKU00553,che01,26-01-2025,03-02-2025,03-02-2025,68,175.27
PO328955,VEND0028,SKU00102,DEL-04,12-03-2025,21-03-2025,21-03-2025,62,18.8
PO328956,VEND0088,SKU00522,MUM5 ,04-06-2025,11-06-2025,11-06-2025,55,122.63
PO328957,VEND0112,SKU01023,MUM-03,04-01-2025,12-01-2025,12-01-2025,59,124.26
PO328958,VEND0086,SKU00917,DEL-01,28-03-2025,01-04-2025,01-04-2025,61,174.19
PO328959,VEND0067,SKU00834,AHM-02,09-03-2025,13-03-2025,16-03-2025,62,27.27
PO328960,VEND0072,SKU00682,KOL-05,10-03-2025,13-03-2025,13-03-2025,71,110.77
PO328961,VEND0077,SKU00057,AHM-01,21-04-2025,23-04-2025,23-04-2025,66,84.35
PO328962,VEND0076,SKU01157,KOC-03,26-05-2025,31-05-2025,31-05-2025,62,68.82
PO328963,VEND0095,SKU00247,MUM04,12-06-2025,15-06-2025,18-06-2025,51,268.66
PO328964,VEND0021,SKU01150,DEL-01,26-01-2025,28-01-2025,28-01-2025,45,59.45
PO328965,VEND0007,SKU00718,KOC-01,28-06-2025,30-06-2025,01-07-2025,65,97.45
PO328966,VEND0078,SKU00195,MUM-01,30-01-2025,08-02-2025,13-02-2025,63,311.16
PO328967,VEND0006,SKU00249,BEN-02,06-05-2025,14-05-2025,14-05-2025,56,136.87
PO328968,VEND0104,SKU00171,PUN-02,09-04-2025,13-04-2025,15-04-2025,61,141
PO328969,VEND0116,SKU00176,MUM-05,09-03-2025,12-03-2025,12-03-2025,59,31.75
PO328970,VEND0073,SKU00731,PUN-02,02-04-2025,11-04-2025,11-04-2025,50,59.13
PO328971,VEND0080,SKU01145,KOL-05,20-04-2025,24-04-2025,26-04-2025,65,102.22
PO328972,VEND0082,SKU-10594,AHM-03,21-03-2025,23-03-2025,23-03-2025,48,60.32
PO328973,VEND0048,SKU00596,AHM-03,26-01-2025,03-02-2025,04-02-2025,59,194.9
PO328974,VEND0068,SKU00585,KOC-03,30-01-2025,08-02-2025,10-02-2025,65,23.77
PO328975,VEND0050,SKU00705,KOC-02,04-03-2025,12-03-2025,13-03-2025,60,56.99
PO328976,VEND0016,SKU00073,AHM-04,11-03-2025,15-03-2025,15-03-2025,71,89.48
PO328977,VEND0115,SKU00404,DEL-01,12-02-2025,21-02-2025,21-02-2025,58,125.41
PO328978,VEND0034,SKU00203,DEL-04,24-05-2025,29-05-2025,29-05-2025,62,47.16
PO328979,VEND0037,SKU00402,JAI-01,20-06-2025,26-06-2025,26-06-2025,57,146.58
PO328980,VEND0015,SKU00666,HYD-01,29-03-2025,07-04-2025,07-04-2025,62,31.13
PO328981,VEND0117,SKU00866,KOC-03,24-03-2025,07-04-2025,01-04-2025,60,96.16
PO328982,VEND0067,SKU00849,CHE-05,04-05-2025,07-05-2025,07-05-2025,60,100.78
PO328983,VEND0091,SKU00009,AHM-04,10-03-2025,16-03-2025,16-03-2025,68,88.9
PO328984,VEND0030,SKU00201,DEL-01,17-01-2025,23-01-2025,16-03-2025,60,119.8
PO328985,VEND0034,SKU00792,HYD-01,19-01-2025,24-01-2025,24-01-2025,59,159.86
PO328986,VEND0095,SKU00687,PUN-05,11-05-2025,18-05-2025,19-05-2025,58,46.13
PO328987,VEND0022,SKU00360,HYD-04,15-02-2025,24-02-2025,24-02-2025,45,114.83
PO328988,VEND0074,SKU00541,MUM-02,27-05-2025,29-05-2025,29-05-2025,48,83.78
PO328989,VEND0066,SKU00843,KOC-02,23-02-2025,26-02-2025,26-02-2025,69,88
PO328990,VEND0001,SKU00633,CHE-01,08-05-2025,14-05-2025,19-05-2025,72,91.89
PO328991,VEND0116,SKU00778,JAI-01,12-05-2025,18-05-2025,18-05-2025,66,26.06
PO328992,VEND0064,SKU00602,BEN-02,16-04-2025,18-04-2025,19-04-2025,67,108.51
PO328993,VEND0065,SKU01112,DEL-02,28-02-2025,06-03-2025,06-03-2025,52,47.87
PO328994,VEND0008,SKU00790,JAI-01,18-01-2025,26-01-2025,31-01-2025,63,85.99
PO328995,VEND0021,SKU00770,MUM-01,31-03-2025,03-04-2025,03-04-2025,57,96.54
PO328996,VEND0077,SKU00758,KOC-02,06-05-2025,12-05-2025,17-05-2025,52,25.54
PO328997,VEND0053,SKU01089,MUM-05,13-05-2025,16-05-2025,16-05-2025,61,66.84
PO328998,VEND0051,SKU00769,MUM-03,19-05-2025,23-05-2025,23-05-2025,55,33.61
PO328999,VEND0048,SKU00463,HYD-05,28-04-2025,23-05-2025,07-05-2025,75,257.21
PO329000,VEND0113,SKU00632,DEL-03,31-01-2025,05-02-2025,05-02-2025,59,45.16
PO329001,VEND0071,SKU00646,DEL-03,03-01-2025,09-01-2025,11-01-2025,54,33.97
PO329002,VEND0084,SKU00008,PUN-03,20-04-2025,27-04-2025,29-04-2025,68,105.62
PO329003,VEND0008,SKU01139,PUN-01,10-02-2025,19-02-2025,22-02-2025,51,113.51
PO329004,VEND0040,SKU00567,JAI-04,26-04-2025,02-05-2025,02-05-2025,62,51.11
PO329005,VEND0059,SKU00574,PUN-05,26-03-2025,03-04-2025,04-04-2025,45,82.52
PO329006,VEND0065,SKU00489,DEL-01,17-06-2025,20-06-2025,20-06-2025,67,35.14
PO329007,VEND0105,SKU00324,HYD-03,08-02-2025,15-02-2025,20-06-2025,59,219.84
PO329008,VEND0045,SKU00109,HYD-05,06-05-2025,12-05-2025,12-05-2025,64,114.28
PO329009,VEND0115,SKU-69572,HYD-05,13-04-2025,15-04-2025,15-04-2025,59,52.35
PO329010,VEND0064,SKU00116,JAI-04,11-04-2025,14-04-2025,15-04-2025,62,32.4
PO329011,VEND0022,SKU00749,KOC-02,29-04-2025,03-05-2025,03-05-2025,55,70.7
PO329012,VEND0117,SKU00452,BEN-04,26-03-2025,31-03-2025,02-04-2025,47,44.18
PO329013,VEND0110,SKU01017,HYD-01,23-05-2025,29-05-2025,03-06-2025,69,39.92
PO329014,VEND0019,SKU00199,KOC-05,04-05-2025,08-05-2025,08-05-2025,57,71.11
PO329015,VEND0075,SKU00169,KOL-05,29-06-2025,02-07-2025,02-07-2025,63,91.72
PO329016,VEND0076,SKU00186,PUN-05,04-04-2025,12-04-2025,13-04-2025,51,93.68
PO329017,VEND0115,SKU00180,DEL-04,12-04-2025,18-04-2025,19-04-2025,49,100.61
PO329018,VEND0067,SKU00206,MUM05 ,10-06-2025,12-06-2025,12-06-2025,49,16.54
PO329019,VEND0008,SKU00011,DEL-04,28-02-2025,08-03-2025,08-03-2025,71,82.18
PO329020,VEND0105,SKU00283,AHM-03,13-03-2025,20-03-2025,20-03-2025,73,28.93
PO329021,VEND0064,SKU01197,MUM-03,27-04-2025,03-05-2025,06-05-2025,50,66.8
PO329022,VEND0047,SKU00334,PUN-05,25-06-2025,01-07-2025,01-07-2025,69,59.95
PO329023,VEND0042,SKU00322,DEL-05,20-02-2025,25-02-2025,25-02-2025,54,162.21
PO329024,VEND0005,SKU00236,HYD-01,06-05-2025,11-05-2025,13-05-2025,71,12.41
PO329025,VEND0029,SKU00055,KOC-02,14-03-2025,20-03-2025,21-03-2025,66,26.68
PO329026,VEND0087,SKU00878,CHE-05,30-01-2025,08-02-2025,13-02-2025,53,152.82
PO329027,VEND0010,SKU00254,MUM-05,11-05-2025,14-05-2025,14-05-2025,56,48
PO329028,VEND0061,SKU01188,JAI-03,10-06-2025,17-06-2025,22-06-2025,64,96.85
PO329029,VEND0076,SKU00060,BEN-05,16-03-2025,23-03-2025,23-03-2025,62,147.18
